property_id,application_id,appraised_value,valuation_date,valuation_method,avm_confidence_score,fema_flood_zone,census_tract,property_latitude,property_longitude
PROP202401794,APP202401794,150000,7/11/2024,full_appraisal,,X,135020.33,31.259189,-91.002802
PROP202401795,APP202401795,299100,9/23/2024,full_appraisal,,AE,240701.46,28.797736,-80.951145
PROP202401796,APP202401796,130500,9/3/2024,desktop,,AE,338789.38,48.078473,-82.914914
PROP202401797,APP202401797,225200,5/25/2024,avm,0.71,X,981863.36,25.871632,-94.266929
PROP202401798,APP202401798,170400,2/29/2024,desktop,,AE,121328.75,27.781926,-99.329451
PROP202401799,APP202401799,167700,8/15/2024,exterior_only,,X,999691.45,33.541693,-75.762346
PROP202401800,APP202401800,98200,1/17/2024,full_appraisal,,AE,426434.76,31.15186,-85.01112
PROP202401801,APP202401801,183300,12/13/2024,avm,0.789,X,864395.32,38.111836,-116.23409
PROP202401802,APP202401802,129500,8/10/2024,full_appraisal,,X,855318.03,35.967579,-117.834089
PROP202401803,APP202401803,93800,2/23/2024,avm,0.686,X,263563.73,39.594573,-83.18028
PROP202401804,APP202401804,334400,8/30/2024,desktop,,X,784911.59,30.980506,-120.025982
PROP202401805,APP202401805,199900,9/1/2024,full_appraisal,,X,459138.13,43.041862,-123.160872
PROP202401806,APP202401806,112800,11/5/2024,avm,0.924,AE,890911.97,33.85589,-67.80891
PROP202401807,APP202401807,102800,11/12/2024,full_appraisal,,X,703580.23,33.385484,-88.098576
PROP202401808,APP202401808,165500,5/19/2024,exterior_only,,AE,711870.9,43.851687,-69.552067
PROP202401809,APP202401809,169100,8/11/2024,full_appraisal,,AH,468164.04,47.628008,-78.145475
PROP202401810,APP202401810,227300,12/12/2024,full_appraisal,,X,341393.4,25.479871,-117.817691
PROP202401811,APP202401811,118600,10/22/2024,desktop,,X,517706.35,46.167065,-96.02361
PROP202401812,APP202401812,149200,2/9/2024,avm,0.837,X,895514.04,37.34872,-79.446486
PROP202401813,APP202401813,143800,9/26/2024,full_appraisal,,X,782061.81,35.452082,-69.144416
PROP202401814,APP202401814,208400,9/14/2024,full_appraisal,,AE,391432.2,32.996032,-73.221213
PROP202401815,APP202401815,125400,12/14/2024,desktop,,X,221049.01,29.092405,-71.858519
PROP202401816,APP202401816,147300,8/8/2024,exterior_only,,X,267122.52,34.803377,-102.099001
PROP202401817,APP202401817,179300,4/2/2024,full_appraisal,,X,422746.65,33.498648,-103.529699
PROP202401818,APP202401818,150600,3/16/2024,desktop,,X,994524.6,40.322614,-120.836447
PROP202401819,APP202401819,205500,11/23/2024,full_appraisal,,X,515820.89,36.090394,-122.29701
PROP202401820,APP202401820,202500,11/17/2024,avm,0.927,X,621199.93,45.123472,-96.780284
PROP202401821,APP202401821,191900,12/21/2024,exterior_only,,X,741449.34,28.904423,-85.516647
PROP202401822,APP202401822,81400,8/1/2024,exterior_only,,X,742374.54,26.240372,-122.37773
PROP202401823,APP202401823,145900,6/7/2024,desktop,,X,639129.92,30.687129,-73.032749
PROP202401824,APP202401824,215200,4/8/2024,full_appraisal,,X,373084.31,39.564674,-68.497695
PROP202401825,APP202401825,343100,11/28/2024,full_appraisal,,AE,871004.38,29.299235,-105.775377
PROP202401826,APP202401826,199700,7/22/2024,full_appraisal,,X,948234.62,39.347403,-67.934524
PROP202401827,APP202401827,399400,8/24/2024,exterior_only,,X,179033.8,33.380834,-95.650221
PROP202401828,APP202401828,238700,10/16/2024,desktop,,X,733915.02,47.837851,-114.192317
PROP202401829,APP202401829,207900,12/12/2024,avm,0.742,AO,986328.61,31.571565,-116.942456
PROP202401830,APP202401830,114600,2/23/2024,full_appraisal,,AE,976523.57,41.577001,-80.607051
PROP202401831,APP202401831,127200,12/3/2024,full_appraisal,,X,550983.65,46.229498,-122.922796
PROP202401832,APP202401832,231100,8/7/2024,desktop,,AE,650062.32,42.932838,-67.726821
PROP202401833,APP202401833,212800,11/12/2024,full_appraisal,,X,100142.25,33.046135,-100.126454
PROP202401834,APP202401834,96600,4/1/2024,full_appraisal,,AE,493296.66,31.599521,-73.013313
PROP202401835,APP202401835,88300,11/1/2024,avm,0.937,X,482211.97,33.658413,-116.938499
PROP202401836,APP202401836,122500,3/10/2024,full_appraisal,,X,773946.84,47.122674,-76.192314
PROP202401837,APP202401837,150900,12/10/2024,full_appraisal,,AE,645508.53,34.47316,-79.94105
PROP202401838,APP202401838,247600,5/17/2024,full_appraisal,,X,268643.33,31.063401,-94.411251
PROP202401839,APP202401839,80000,7/24/2024,avm,0.683,X,659805.48,30.590621,-92.857388
PROP202401840,APP202401840,178500,3/28/2024,avm,0.692,X,353754.55,26.57034,-84.965335
PROP202401841,APP202401841,108700,12/28/2024,exterior_only,,X,156812.56,46.487592,-95.116157
PROP202401842,APP202401842,193000,1/16/2025,desktop,,X,445894.87,29.488977,-70.327683
PROP202401843,APP202401843,140500,8/24/2024,full_appraisal,,X,963175.64,40.45239,-107.63095
PROP202401844,APP202401844,176600,9/3/2024,full_appraisal,,X,975582.12,31.922958,-89.014911
PROP202401845,APP202401845,228000,2/7/2024,avm,0.734,X,312739.78,31.444946,-85.159847
PROP202401846,APP202401846,118300,9/19/2024,full_appraisal,,X,630577.09,40.449022,-88.345747
PROP202401847,APP202401847,106000,4/4/2024,avm,0.957,X,972221.51,42.403707,-72.5725
PROP202401848,APP202401848,134700,1/29/2024,full_appraisal,,X,865937.87,31.365223,-78.808664
PROP202401849,APP202401849,187100,5/2/2024,full_appraisal,,X,137274.94,33.114389,-98.972251
PROP202401850,APP202401850,237700,9/19/2024,exterior_only,,X,610879.23,35.524005,-89.441704
PROP202401851,APP202401851,98200,3/7/2024,full_appraisal,,X,579454.92,28.138207,-107.429197
PROP202401852,APP202401852,208800,5/25/2024,avm,0.763,X,259088.26,34.906584,-87.61645
PROP202401853,APP202401853,175000,5/23/2024,exterior_only,,X,939633.03,45.700901,-85.812899
PROP202401854,APP202401854,219500,5/8/2024,full_appraisal,,X,387372.75,47.525315,-91.300886
PROP202401855,APP202401855,196300,6/19/2024,full_appraisal,,AE,486738.57,27.66813,-121.213795
PROP202401856,APP202401856,109900,4/4/2024,full_appraisal,,X,937662.9,33.673296,-98.071607
PROP202401857,APP202401857,257200,1/21/2024,full_appraisal,,X,295666.15,25.069146,-103.837158
PROP202401858,APP202401858,167300,10/11/2024,full_appraisal,,X,983613.27,34.464992,-116.672755
PROP202401859,APP202401859,225700,11/22/2024,avm,0.625,X,406831.19,30.537381,-96.22999
PROP202401860,APP202401860,229000,9/24/2024,avm,0.815,X,903522.59,47.437677,-83.187365
PROP202401861,APP202401861,168200,3/9/2024,full_appraisal,,X,760372.45,48.930327,-97.660895
PROP202401862,APP202401862,113900,2/23/2024,avm,0.964,X,560638.15,26.164703,-90.522283
PROP202401863,APP202401863,144700,9/9/2024,full_appraisal,,AE,940374.97,28.81442,-102.361895
PROP202401864,APP202401864,248700,12/10/2024,full_appraisal,,X,748337.34,42.467752,-73.015033
PROP202401865,APP202401865,170600,9/25/2024,full_appraisal,,AE,275777.64,48.576402,-67.279282
PROP202401866,APP202401866,140000,3/16/2024,full_appraisal,,X,645586.38,45.638776,-121.021812
PROP202401867,APP202401867,157300,4/6/2024,full_appraisal,,X,935175.9,38.863697,-88.603176
PROP202401868,APP202401868,107000,5/14/2024,avm,0.617,X,765388.69,28.900884,-119.169308
PROP202401869,APP202401869,80000,4/29/2024,avm,0.741,X,670837.65,44.532988,-83.899065
PROP202401870,APP202401870,126700,10/13/2024,full_appraisal,,AH,592922.62,25.690244,-101.940534
PROP202401871,APP202401871,117000,5/13/2024,avm,0.728,X,483276.58,47.007591,-82.729829
PROP202401872,APP202401872,150900,10/10/2024,full_appraisal,,X,753675.75,27.195982,-120.29445
PROP202401873,APP202401873,215700,9/9/2024,exterior_only,,AO,121082.2,30.711138,-74.668687
PROP202401874,APP202401874,170100,12/11/2024,exterior_only,,X,373282.07,32.203618,-76.107833
PROP202401875,APP202401875,129400,3/31/2024,desktop,,AE,854252.83,27.260102,-83.878706
PROP202401876,APP202401876,176100,12/29/2024,exterior_only,,X,816177.45,34.845197,-122.568512
PROP202401877,APP202401877,203100,2/25/2024,full_appraisal,,X,526459.07,43.433427,-106.60702
PROP202401878,APP202401878,153500,8/17/2024,full_appraisal,,X,133351.25,37.448758,-115.512074
PROP202401879,APP202401879,133600,5/18/2024,exterior_only,,X,306774.76,28.396676,-67.549686
PROP202401880,APP202401880,204300,11/23/2024,exterior_only,,X,268976.4,39.694829,-110.591603
PROP202401881,APP202401881,113300,9/11/2024,full_appraisal,,X,883896.21,46.400101,-90.465336
PROP202401882,APP202401882,170000,1/9/2025,full_appraisal,,X,878179.86,33.016153,-93.770091
PROP202401883,APP202401883,145000,11/27/2024,full_appraisal,,AE,423069.43,47.214545,-106.814499
PROP202401884,APP202401884,160200,6/25/2024,full_appraisal,,X,485903.76,28.621301,-68.981606
PROP202401885,APP202401885,291100,7/6/2024,full_appraisal,,X,829768.12,45.143163,-93.735428
PROP202401886,APP202401886,254000,10/8/2024,full_appraisal,,X,332328.27,27.029997,-93.149045
PROP202401887,APP202401887,144000,4/18/2024,avm,0.937,AE,972872.68,38.079749,-117.298339
PROP202401888,APP202401888,334200,6/17/2024,full_appraisal,,X,718467.72,34.921066,-69.023747
PROP202401889,APP202401889,92800,4/13/2024,desktop,,X,408151.11,39.891209,-76.475629
PROP202401890,APP202401890,289200,2/27/2024,full_appraisal,,X,758772.09,43.768536,-96.652542
PROP202401891,APP202401891,101700,7/19/2024,exterior_only,,X,368405.43,48.178616,-113.111398
PROP202401892,APP202401892,318700,1/1/2025,exterior_only,,AE,286253.64,28.728693,-85.968814
PROP202401893,APP202401893,193500,2/20/2024,avm,0.896,X,558359.7,25.078334,-123.248465
PROP202401894,APP202401894,105700,8/15/2024,exterior_only,,X,805232.02,28.016076,-80.453428
PROP202401895,APP202401895,105400,10/1/2024,avm,0.967,AE,808584.98,39.719018,-95.22277
PROP202401896,APP202401896,109700,3/17/2024,avm,0.954,X,659049.59,33.906677,-84.588414
PROP202401897,APP202401897,230400,12/8/2024,desktop,,X,204656.07,44.604706,-115.891057
PROP202401898,APP202401898,301600,8/6/2024,avm,0.635,X,468139.98,42.904243,-93.495241
PROP202401899,APP202401899,95300,3/18/2024,full_appraisal,,X,196789.29,34.668088,-80.931077
PROP202401900,APP202401900,227700,4/29/2024,desktop,,X,492245.6,40.504226,-72.84221
PROP202401901,APP202401901,235000,11/29/2024,full_appraisal,,X,999887.94,29.04932,-80.806986
PROP202401902,APP202401902,228700,5/7/2024,full_appraisal,,X,549612.65,45.119489,-116.86853
PROP202401903,APP202401903,198100,11/19/2024,exterior_only,,X,804989.33,38.253493,-75.998073
PROP202401904,APP202401904,108300,11/3/2024,avm,0.631,X,100672.26,31.967894,-85.800652
PROP202401905,APP202401905,113200,7/2/2024,avm,0.734,AE,317005.85,33.97019,-85.163609
PROP202401906,APP202401906,230200,10/28/2024,full_appraisal,,X,205768.73,26.683526,-83.228549
PROP202401907,APP202401907,189100,5/5/2024,full_appraisal,,X,952834.53,42.544056,-121.016802
PROP202401908,APP202401908,264200,6/28/2024,full_appraisal,,X,299445.19,32.18819,-87.604027
PROP202401909,APP202401909,205800,10/3/2024,avm,0.723,X,666170.76,41.960878,-118.929342
PROP202401910,APP202401910,173600,1/8/2025,exterior_only,,X,835294.86,47.098939,-114.49028
PROP202401911,APP202401911,164500,7/31/2024,full_appraisal,,X,634578.57,38.959651,-80.60108
PROP202401912,APP202401912,92900,5/18/2024,full_appraisal,,X,805070.02,46.242502,-82.588688
PROP202401913,APP202401913,176500,8/3/2024,full_appraisal,,X,912055.51,41.043924,-99.719577
PROP202401914,APP202401914,124200,8/7/2024,avm,0.74,X,374479.36,42.237864,-100.741352
PROP202401915,APP202401915,156200,8/4/2024,exterior_only,,X,232977.52,37.924424,-99.585445
PROP202401916,APP202401916,192100,6/23/2024,exterior_only,,X,214127.93,39.051002,-72.501215
PROP202401917,APP202401917,267800,5/31/2024,full_appraisal,,X,111963.97,41.597705,-90.393534
PROP202401918,APP202401918,119300,11/28/2024,exterior_only,,X,544955.57,34.253684,-96.57276
PROP202401919,APP202401919,158600,7/15/2024,full_appraisal,,AH,440340.22,34.689953,-118.158003
PROP202401920,APP202401920,297500,6/11/2024,full_appraisal,,AO,874577.45,32.239066,-104.148746
PROP202401921,APP202401921,169200,6/28/2024,exterior_only,,X,528565.9,47.119275,-105.068855
PROP202401922,APP202401922,143500,5/30/2024,exterior_only,,X,759542.1,31.984174,-92.388171
PROP202401923,APP202401923,253200,5/14/2024,desktop,,X,385995.5,40.027492,-105.897324
PROP202401924,APP202401924,128200,8/24/2024,full_appraisal,,X,491912.79,38.212655,-79.406387
PROP202401925,APP202401925,80200,7/31/2024,full_appraisal,,AE,114585.38,33.616038,-79.203511
PROP202401926,APP202401926,196100,6/19/2024,full_appraisal,,X,561532.52,47.450679,-98.352453
PROP202401927,APP202401927,277500,8/16/2024,full_appraisal,,X,245776.25,38.521941,-123.325912
PROP202401928,APP202401928,159500,8/11/2024,avm,0.878,X,934702.68,26.822417,-116.437215
PROP202401929,APP202401929,242600,7/22/2024,avm,0.978,X,594961.22,29.861917,-107.367721
PROP202401930,APP202401930,169600,11/16/2024,full_appraisal,,X,401815.1,45.470195,-77.672673
PROP202401931,APP202401931,171400,2/3/2024,exterior_only,,X,692935.05,32.010037,-90.307214
PROP202401932,APP202401932,122400,12/14/2024,avm,0.644,X,761441.89,47.142528,-110.687462
PROP202401933,APP202401933,182400,3/7/2024,full_appraisal,,AE,538598.75,45.54107,-123.575235
PROP202401934,APP202401934,195900,7/30/2024,full_appraisal,,X,900792.31,30.187367,-82.808966
PROP202401935,APP202401935,215400,6/15/2024,full_appraisal,,X,757513.97,35.745817,-112.430044
PROP202401936,APP202401936,196900,12/10/2024,full_appraisal,,X,778574.83,32.987327,-73.860417
PROP202401937,APP202401937,170200,12/5/2024,full_appraisal,,X,609370.55,39.981673,-87.93586
PROP202401938,APP202401938,178000,7/4/2024,exterior_only,,VE,358765.74,28.383294,-87.158337
PROP202401939,APP202401939,136900,8/31/2024,full_appraisal,,X,473403.44,41.30654,-113.901909
PROP202401940,APP202401940,132400,2/3/2024,full_appraisal,,X,550608.67,45.522723,-103.942518
PROP202401941,APP202401941,296800,4/29/2024,full_appraisal,,VE,891023.87,42.100014,-98.292771
PROP202401942,APP202401942,158000,7/27/2024,full_appraisal,,X,198060.41,33.025863,-96.53181
PROP202401943,APP202401943,170500,3/31/2024,full_appraisal,,X,249705.33,32.871165,-68.903984
PROP202401944,APP202401944,199500,8/11/2024,full_appraisal,,X,244947.14,34.588765,-90.594637
PROP202401945,APP202401945,170000,5/9/2024,desktop,,AO,334279.08,28.168909,-84.475934
PROP202401946,APP202401946,149600,12/24/2024,full_appraisal,,X,619505.5,47.553275,-73.178641
PROP202401947,APP202401947,188000,6/30/2024,full_appraisal,,X,684248.53,30.948649,-94.021704
PROP202401948,APP202401948,95000,8/14/2024,full_appraisal,,X,769995.27,45.436767,-116.142522
PROP202401949,APP202401949,102500,12/2/2024,full_appraisal,,X,593867.98,30.042198,-114.307008
PROP202401950,APP202401950,227700,6/1/2024,full_appraisal,,X,499700.58,47.621103,-86.779533
PROP202401951,APP202401951,155700,8/7/2024,avm,0.883,AE,253333.97,41.612395,-90.1167
PROP202401952,APP202401952,80000,4/5/2024,full_appraisal,,AE,145925.51,46.496608,-97.511812
PROP202401953,APP202401953,134400,6/11/2024,full_appraisal,,X,179298.69,48.328944,-83.702416
PROP202401954,APP202401954,151200,2/3/2024,full_appraisal,,X,885556.06,26.665815,-93.568323
PROP202401955,APP202401955,161500,11/11/2024,full_appraisal,,X,354624.98,26.058877,-97.778923
PROP202401956,APP202401956,191100,9/6/2024,desktop,,X,639343.7,39.515956,-67.014177
PROP202401957,APP202401957,272300,1/30/2024,full_appraisal,,X,612281.98,33.829206,-77.036271
PROP202401958,APP202401958,150200,8/30/2024,full_appraisal,,X,269909.28,28.546905,-99.62744
PROP202401959,APP202401959,101000,12/6/2024,avm,0.875,X,838160.54,47.487008,-99.767203
PROP202401960,APP202401960,227300,8/22/2024,desktop,,X,149109.79,44.212966,-75.546173
PROP202401961,APP202401961,355100,7/18/2024,full_appraisal,,AE,293997.06,26.360604,-79.582093
PROP202401962,APP202401962,119300,12/30/2024,full_appraisal,,X,260250.36,32.155956,-69.289199
PROP202401963,APP202401963,267400,11/18/2024,avm,0.75,X,452962.95,38.844408,-113.244269
PROP202401964,APP202401964,115700,2/6/2024,full_appraisal,,X,738965.54,29.802531,-87.704974
PROP202401965,APP202401965,141100,10/28/2024,avm,0.747,X,856335.41,32.618479,-95.778049
PROP202401966,APP202401966,108100,3/5/2024,full_appraisal,,X,560428.27,43.153369,-103.913697
PROP202401967,APP202401967,120600,8/9/2024,avm,0.607,X,550194.91,39.856597,-72.158325
PROP202401968,APP202401968,211000,8/11/2024,avm,0.606,AE,942790.16,27.80426,-117.787272
PROP202401969,APP202401969,188300,10/15/2024,full_appraisal,,X,871282.8,43.06788,-109.993624
PROP202401970,APP202401970,157100,9/27/2024,full_appraisal,,X,638193.4,26.257307,-91.640666
PROP202401971,APP202401971,196800,5/20/2024,exterior_only,,X,752417.72,29.089934,-70.069499
PROP202401972,APP202401972,89000,1/25/2024,exterior_only,,X,748513.27,27.899773,-100.026666
PROP202401973,APP202401973,141700,6/12/2024,full_appraisal,,AO,113918.29,40.411772,-86.773884
PROP202401974,APP202401974,187200,9/5/2024,avm,0.632,AO,398182.76,47.336059,-89.943066
PROP202401975,APP202401975,265300,9/1/2024,avm,0.747,X,643661.37,37.789757,-68.037029
PROP202401976,APP202401976,150700,4/16/2024,full_appraisal,,X,329471.9,32.476252,-92.543147
PROP202401977,APP202401977,98900,10/2/2024,full_appraisal,,X,125930.18,33.605044,-74.119002
PROP202401978,APP202401978,122800,9/14/2024,exterior_only,,AO,477620.13,32.103104,-87.886423
PROP202401979,APP202401979,158800,9/13/2024,full_appraisal,,X,825556.72,40.774021,-84.710365
PROP202401980,APP202401980,216500,8/18/2024,avm,0.954,AE,647122.29,38.932227,-123.134247
PROP202401981,APP202401981,146900,11/8/2024,avm,0.965,X,448836.12,42.445345,-122.844044
PROP202401982,APP202401982,199700,5/21/2024,full_appraisal,,X,347530.27,43.925795,-93.581945
PROP202401983,APP202401983,143500,8/30/2024,avm,0.745,X,943216.65,48.692919,-106.744443
PROP202401984,APP202401984,155200,7/19/2024,full_appraisal,,X,424445.52,47.544182,-68.557189
PROP202401985,APP202401985,182300,11/4/2024,full_appraisal,,X,567530.46,27.481916,-82.182973
PROP202401986,APP202401986,135800,3/26/2024,full_appraisal,,X,836074.54,34.732292,-116.186037
PROP202401987,APP202401987,184900,6/30/2024,full_appraisal,,X,666696.18,27.388194,-114.263857
PROP202401988,APP202401988,135200,8/4/2024,full_appraisal,,X,662718.9,32.145939,-95.30795
PROP202401989,APP202401989,340000,8/30/2024,full_appraisal,,X,417252.87,34.321744,-89.140406
PROP202401990,APP202401990,161700,11/4/2024,full_appraisal,,X,308404.38,29.262328,-108.073564
PROP202401991,APP202401991,181300,8/21/2024,exterior_only,,X,409221.4,34.066857,-90.123918
PROP202401992,APP202401992,195100,8/9/2024,full_appraisal,,X,258819.79,33.615283,-104.785432
PROP202401993,APP202401993,168200,4/15/2024,avm,0.862,X,360134.96,33.784048,-83.702835
PROP202401994,APP202401994,107400,6/8/2024,full_appraisal,,X,861303.38,38.397397,-112.887449
PROP202401995,APP202401995,217200,6/11/2024,full_appraisal,,X,202215.94,31.628011,-68.858134
PROP202401996,APP202401996,145900,6/27/2024,desktop,,X,621915.46,44.820992,-85.63385
