application_id,customer_id,property_id,application_date,decision_date,loan_purpose,occupancy_type,property_type,property_state,property_zip,loan_amount,loan_term_months,interest_rate_percent,rate_type,dti_percent,ltv_percent,income_annual,co_applicant,channel,applicant_age_bucket,applicant_sex,applicant_ethnicity,applicant_race,decision,hmda_action_taken
APP202401634,17920,PROP202401634,4/16/2024,5/14/2024,purchase,primary,single_family,IA,36369,198700,360,5.828,fixed,24.9,78.5,99300,0,online,35-44,female,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401635,13256,PROP202401635,11/1/2024,12/8/2024,purchase,primary,single_family,RI,64689,150900,360,5.783,fixed,33.2,81.85,61500,0,broker,55-64,male,hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401636,18020,PROP202401636,2/20/2024,3/18/2024,cash_out,primary,condo,OR,58059,151600,240,7.359,arm,30.8,93.04,70500,0,online,25-34,male,not_provided,white,approved,1_ORIGINATED
APP202401637,18154,PROP202401637,7/2/2024,7/25/2024,purchase,secondary,single_family,MN,77527,113600,180,4.676,fixed,12.4,83.94,131400,0,online,55-64,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401638,16034,PROP202401638,9/28/2024,10/27/2024,purchase,primary,single_family,OK,76741,98300,360,5.933,arm,21.6,82.95,74400,1,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401639,16001,PROP202401639,7/7/2024,7/28/2024,purchase,secondary,single_family,WI,15414,128800,180,5.619,fixed,39.3,69.03,151200,0,broker,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401640,19069,PROP202401640,11/8/2024,12/1/2024,cash_out,secondary,single_family,ND,12349,117400,360,4.464,fixed,15.5,69.67,72200,0,retail,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401641,14988,PROP202401641,4/12/2024,4/26/2024,home_improvement,primary,single_family,AK,59575,214100,240,8.227,fixed,51,92.2,57400,0,retail,55-64,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401642,11188,PROP202401642,4/7/2024,5/10/2024,purchase,primary,single_family,ND,21124,92100,360,5.021,fixed,22.1,66.59,102100,0,broker,65-74,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401643,12419,PROP202401643,2/11/2024,3/14/2024,purchase,primary,multi_family,CO,97399,103200,360,6.348,fixed,33.4,77.54,91200,0,retail,45-54,male,not_provided,white,approved,1_ORIGINATED
APP202401644,14478,PROP202401644,2/23/2024,2/24/2024,purchase,primary,single_family,WI,94890,197900,240,7.657,fixed,38.1,97,117400,1,retail,35-44,female,not_hispanic_or_latino,black_or_african_american,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401645,19271,PROP202401645,5/11/2024,5/12/2024,refinance,primary,single_family,TX,10020,104200,360,6.852,arm,47.9,73.98,100600,1,broker,55-64,female,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401646,14513,PROP202401646,7/13/2024,7/21/2024,refinance,primary,single_family,AZ,92951,117000,360,5.59,arm,36.3,66.43,63300,0,retail,45-54,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401647,16955,PROP202401647,4/6/2024,4/14/2024,purchase,investment,manufactured,VA,89063,100800,360,5.944,fixed,59.2,69.87,78100,0,retail,35-44,female,not_provided,white,denied,3_DENIED
APP202401648,16574,PROP202401648,3/22/2024,4/11/2024,purchase,primary,condo,PA,32985,153800,360,6.903,fixed,43.8,86.24,66700,0,online,25-34,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401649,18010,PROP202401649,11/13/2024,11/26/2024,purchase,primary,single_family,TN,46637,64300,240,4,fixed,18.7,61.36,55600,1,retail,18-24,not_provided,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401650,18101,PROP202401650,7/15/2024,8/1/2024,refinance,secondary,single_family,WV,27144,90900,360,4.575,fixed,21.7,61.17,65700,1,broker,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401651,19310,PROP202401651,3/5/2024,3/9/2024,purchase,primary,condo,ID,80303,251900,360,7.429,fixed,34.8,91.84,120000,0,broker,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401652,15677,PROP202401652,2/25/2024,3/1/2024,purchase,primary,single_family,WI,38285,190600,360,5.486,fixed,18.8,82.37,35000,0,retail,55-64,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401653,10234,PROP202401653,6/12/2024,6/26/2024,refinance,investment,manufactured,IL,27059,137200,360,5.573,arm,35.1,67.71,131500,1,online,65-74,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401654,19443,PROP202401654,6/14/2024,7/5/2024,purchase,primary,single_family,SC,84115,162800,360,8.35,fixed,42.6,97,78200,0,retail,65-74,male,not_hispanic_or_latino,two_or_more,denied,3_DENIED
APP202401655,17670,PROP202401655,12/22/2024,1/10/2025,purchase,primary,single_family,VT,74243,170600,360,5.783,arm,11.7,72.24,80900,0,retail,65-74,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401656,11584,PROP202401656,7/26/2024,8/19/2024,refinance,investment,condo,VT,17403,185800,180,6.751,fixed,19.2,92.06,111000,0,retail,35-44,male,not_provided,asian,approved,1_ORIGINATED
APP202401657,16817,PROP202401657,10/29/2024,11/12/2024,purchase,investment,multi_family,WY,17155,186300,180,7.77,fixed,16.7,96.52,75100,0,broker,18-24,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401658,13686,PROP202401658,1/10/2024,2/4/2024,cash_out,primary,condo,NY,20777,92700,360,5.52,arm,39,75.53,90000,1,broker,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401659,15677,PROP202401659,12/10/2024,1/6/2025,purchase,primary,single_family,OK,70425,90200,360,4,fixed,48.7,55.81,161600,0,broker,35-44,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401660,11541,PROP202401660,11/13/2024,11/14/2024,home_improvement,primary,single_family,WI,47890,109900,360,4,fixed,21.9,58.63,234300,0,retail,25-34,female,not_provided,not_provided,approved,1_ORIGINATED
APP202401661,10724,PROP202401661,9/30/2024,10/18/2024,purchase,investment,single_family,NC,42245,225200,180,6.5,fixed,25,77.05,109600,0,online,45-54,female,not_hispanic_or_latino,native_hawaiian_or_pacific_islander,approved,1_ORIGINATED
APP202401662,16149,PROP202401662,8/8/2024,8/17/2024,purchase,primary,single_family,OR,22148,99500,360,4,fixed,21.8,74.12,85600,0,online,55-64,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401663,13759,PROP202401663,6/12/2024,7/1/2024,refinance,primary,single_family,KS,92749,138400,360,6.39,fixed,32.6,84.81,62300,0,retail,35-44,male,not_provided,two_or_more,approved,1_ORIGINATED
APP202401664,13960,PROP202401664,9/16/2024,10/21/2024,home_improvement,primary,single_family,MI,77288,263400,360,6.454,fixed,33.5,94.87,75000,1,retail,55-64,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401665,11248,PROP202401665,2/7/2024,2/22/2024,purchase,primary,single_family,ME,18573,59800,360,4.863,fixed,22.6,57.28,44700,0,retail,75+,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401666,18809,PROP202401666,6/11/2024,7/9/2024,purchase,primary,single_family,NY,10316,61600,360,5.077,arm,31.7,62.91,110300,0,broker,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401667,17010,PROP202401667,8/25/2024,8/26/2024,purchase,primary,condo,IN,74373,155000,360,5.396,fixed,15.3,78.99,54100,0,retail,35-44,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401668,14281,PROP202401668,6/22/2024,7/3/2024,purchase,primary,single_family,NV,96982,140800,360,4.964,fixed,29.1,82.15,46100,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401669,10001,PROP202401669,3/12/2024,3/18/2024,purchase,primary,manufactured,MS,39345,112000,360,4,fixed,25.1,73.15,91800,0,retail,65-74,male,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401670,14437,PROP202401670,8/31/2024,9/25/2024,refinance,primary,single_family,DC,30150,116500,180,5.15,fixed,52.3,74.14,107500,1,retail,18-24,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401671,12048,PROP202401671,5/25/2024,6/7/2024,purchase,primary,single_family,CT,99716,93200,360,4.228,fixed,36.8,56.97,171500,0,retail,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401672,12322,PROP202401672,10/17/2024,11/5/2024,purchase,primary,single_family,RI,96644,151900,360,4.846,fixed,54.5,75.33,157700,0,broker,65-74,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401673,15095,PROP202401673,6/15/2024,7/12/2024,refinance,primary,single_family,WA,13143,75400,240,5.744,fixed,20,72.15,63500,0,broker,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401674,15404,PROP202401674,6/10/2024,6/21/2024,cash_out,primary,condo,OH,60521,121100,180,4.441,fixed,34.6,80.59,82300,0,retail,45-54,male,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401675,17061,PROP202401675,9/15/2024,10/11/2024,purchase,investment,single_family,OK,23468,210800,180,7.286,fixed,46.9,93.23,78600,0,broker,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401676,10829,PROP202401676,6/25/2024,7/9/2024,purchase,primary,single_family,NE,61712,139400,360,6.055,fixed,20.3,81.17,251900,0,online,65-74,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401677,14952,PROP202401677,7/27/2024,8/6/2024,purchase,primary,single_family,MO,36797,141400,360,5.745,fixed,35.7,78.45,104400,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401678,15343,PROP202401678,3/23/2024,4/5/2024,purchase,primary,manufactured,MT,61483,182700,360,5.78,fixed,36.8,72.67,51500,1,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401679,12098,PROP202401679,4/21/2024,5/12/2024,refinance,primary,single_family,NY,73520,159700,240,5.452,arm,25.4,75.31,144700,0,retail,55-64,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401680,16672,PROP202401680,8/29/2024,10/1/2024,purchase,primary,condo,TX,14328,159900,360,7.118,fixed,38,92.74,125600,0,retail,35-44,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401681,13583,PROP202401681,8/12/2024,8/27/2024,cash_out,primary,single_family,NJ,33842,111800,360,5.476,fixed,14.5,73.28,110700,1,retail,65-74,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401682,14559,PROP202401682,5/9/2024,6/5/2024,purchase,primary,single_family,TN,37362,86900,360,7.758,fixed,39.8,89.69,57400,0,retail,18-24,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401683,15555,PROP202401683,3/20/2024,4/14/2024,purchase,secondary,single_family,AR,47051,81700,240,4.69,fixed,37.6,65.86,124000,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401684,17152,PROP202401684,12/3/2024,12/8/2024,refinance,primary,single_family,KS,91332,155100,360,5.928,fixed,40.7,88.68,65600,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401685,11281,PROP202401685,10/3/2024,11/9/2024,purchase,primary,multi_family,CT,75312,192600,360,5.345,fixed,29.8,64.55,110700,0,retail,45-54,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401686,17137,PROP202401686,7/2/2024,7/10/2024,purchase,primary,single_family,ND,86501,237300,240,6.537,fixed,34.4,97,57300,0,retail,18-24,male,hispanic_or_latino,white,denied,3_DENIED
APP202401687,12708,PROP202401687,3/14/2024,3/22/2024,refinance,primary,single_family,MO,40551,174700,360,7.103,arm,30,97,80000,1,broker,45-54,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401688,16498,PROP202401688,11/12/2024,11/26/2024,refinance,primary,condo,NE,91782,164200,360,5.481,fixed,41.7,85.16,128900,0,retail,65-74,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401689,12588,PROP202401689,9/29/2024,10/24/2024,purchase,investment,single_family,GA,54661,132600,240,6.749,fixed,10,91.85,94700,1,retail,45-54,female,not_provided,white,approved,1_ORIGINATED
APP202401690,12646,PROP202401690,1/20/2024,1/25/2024,purchase,primary,single_family,MS,13665,133900,360,6.049,fixed,49.9,85.84,94800,0,retail,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401691,19291,PROP202401691,9/5/2024,9/25/2024,purchase,primary,single_family,VA,47181,155600,360,6.323,fixed,32.2,97,208100,0,online,65-74,female,hispanic_or_latino,asian,denied,3_DENIED
APP202401692,12332,PROP202401692,12/19/2024,12/25/2024,purchase,primary,multi_family,VA,96091,85700,240,5.758,fixed,27.3,80.92,107700,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401693,15567,PROP202401693,3/21/2024,4/12/2024,refinance,primary,single_family,OR,57211,62700,360,4,fixed,46.2,59.86,68200,0,retail,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401694,16819,PROP202401694,10/10/2024,10/22/2024,refinance,primary,single_family,WI,91139,74700,240,4,fixed,19.9,50.66,110000,1,broker,55-64,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401695,13817,PROP202401695,5/29/2024,6/20/2024,refinance,primary,single_family,NJ,30626,164700,240,5.933,fixed,36.4,72.18,54000,0,broker,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401696,10419,PROP202401696,6/19/2024,7/14/2024,purchase,primary,single_family,NV,81114,195200,180,7.768,fixed,38.5,95.74,149500,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401697,15973,PROP202401697,12/28/2024,1/12/2025,purchase,primary,condo,MI,49614,180200,360,5.534,fixed,44.5,86.29,58800,1,online,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401698,15334,PROP202401698,12/2/2024,12/15/2024,cash_out,investment,single_family,AZ,88766,113000,240,6.103,fixed,27.3,89.66,35600,0,retail,65-74,male,not_provided,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401699,16213,PROP202401699,3/31/2024,4/17/2024,purchase,primary,condo,MN,57442,93200,360,6.734,fixed,59,81.73,77900,0,online,35-44,female,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401700,17718,PROP202401700,11/18/2024,12/19/2024,purchase,primary,condo,AL,34868,158000,360,5.807,fixed,30.7,70.76,160200,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401701,11397,PROP202401701,6/15/2024,7/6/2024,cash_out,primary,single_family,MT,77358,121800,240,6.79,fixed,35.8,86.34,117200,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401702,12084,PROP202401702,3/19/2024,4/9/2024,purchase,primary,single_family,MO,60727,184200,360,6.252,fixed,40.5,80.94,87800,1,broker,35-44,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401703,11328,PROP202401703,5/31/2024,6/12/2024,purchase,primary,single_family,SD,91109,103500,360,6.403,fixed,23.9,97,77700,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401704,11796,PROP202401704,12/4/2024,12/6/2024,refinance,primary,single_family,VA,78770,144700,360,5.66,fixed,37.8,67.9,107600,0,retail,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401705,15865,PROP202401705,5/31/2024,6/28/2024,refinance,primary,single_family,MN,71360,96900,360,5.602,fixed,50.8,75.26,133800,0,retail,45-54,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401706,13676,PROP202401706,11/29/2024,12/12/2024,purchase,primary,single_family,WA,40812,134900,240,7.124,fixed,52.3,92.63,77900,0,retail,65-74,male,hispanic_or_latino,white,denied,3_DENIED
APP202401707,11141,PROP202401707,3/30/2024,4/14/2024,purchase,primary,single_family,NC,82936,123300,360,5.817,fixed,32.9,87.29,127200,1,broker,75+,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401708,13901,PROP202401708,3/21/2024,4/1/2024,cash_out,primary,condo,MT,43788,159200,180,6.297,fixed,37.2,97,112100,0,retail,75+,female,hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401709,16700,PROP202401709,3/19/2024,4/8/2024,purchase,investment,single_family,PA,33136,54900,240,4.006,fixed,23.1,67.51,54600,0,retail,25-34,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401710,14551,PROP202401710,11/24/2024,11/25/2024,refinance,primary,single_family,ID,75271,155400,180,4.807,arm,41.4,63.44,103000,0,retail,65-74,male,not_provided,white,approved,1_ORIGINATED
APP202401711,13432,PROP202401711,6/10/2024,6/15/2024,purchase,primary,single_family,SC,87119,137300,240,4.272,fixed,40.4,70.55,44000,0,retail,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401712,15648,PROP202401712,9/4/2024,10/2/2024,purchase,primary,single_family,KS,38614,129500,360,6.359,fixed,40.3,87.79,230900,0,retail,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401713,10101,PROP202401713,5/31/2024,6/26/2024,purchase,primary,single_family,KY,60828,74900,360,4.024,fixed,32.9,71.01,110700,0,online,45-54,male,not_provided,native_hawaiian_or_pacific_islander,approved,1_ORIGINATED
APP202401714,19816,PROP202401714,6/23/2024,7/10/2024,home_improvement,primary,condo,VA,19265,133300,360,6.021,fixed,32.5,73.44,71700,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401715,16563,PROP202401715,9/4/2024,9/15/2024,cash_out,primary,single_family,WA,62460,173100,360,6.112,fixed,20.7,79.51,64300,1,online,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401716,13506,PROP202401716,10/25/2024,11/18/2024,purchase,primary,condo,MD,39212,113900,180,6.039,fixed,33.2,79.41,205300,0,online,45-54,female,hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401717,12087,PROP202401717,10/21/2024,11/4/2024,purchase,primary,condo,OH,63853,176800,360,5.564,arm,39.1,74.25,89800,0,broker,25-34,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401718,13580,PROP202401718,1/4/2024,1/26/2024,purchase,primary,single_family,IA,98032,113200,180,6.946,fixed,51.3,81.33,64300,0,retail,55-64,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401719,14580,PROP202401719,4/3/2024,4/14/2024,cash_out,primary,single_family,MI,32443,106900,360,5.44,fixed,38.6,69.34,109500,0,broker,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401720,11023,PROP202401720,9/2/2024,9/15/2024,purchase,primary,condo,NV,25183,145900,180,5.087,arm,29.8,75.63,65200,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401721,19753,PROP202401721,2/11/2024,2/24/2024,home_improvement,primary,single_family,AR,36579,60800,120,4.383,fixed,30.6,62.8,130100,0,broker,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401722,19200,PROP202401722,9/1/2024,9/24/2024,refinance,primary,single_family,TX,60437,210100,360,6.045,fixed,36.1,79.12,122700,0,broker,25-34,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401723,15556,PROP202401723,4/25/2024,5/8/2024,purchase,primary,single_family,IA,96096,165000,360,6.49,fixed,35.4,73.85,82700,0,retail,55-64,female,hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401724,11085,PROP202401724,12/28/2024,12/29/2024,home_improvement,primary,single_family,WY,59493,65900,360,6.298,fixed,32.9,82.35,134200,0,retail,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401725,15554,PROP202401725,5/15/2024,5/26/2024,purchase,primary,single_family,OR,34301,169600,360,5.367,arm,30.9,76.76,65000,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
